"GAUL_CODE","year","hiv_test","NAME","COUNTRY_ID","ADMN_LEVEL","PARENT_ID","Area","shapefile"
"1377",2012,0.00786905742886591,"Tambacounda","SEN","1","217",NA,"admin2013_1"
"1377",2010,0.00913650629767367,"Tambacounda","SEN","1","217",NA,"admin2013_1"
"1378",2015,0.00777034099491324,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2016,0.00754739992060605,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2010,0.00883979603599917,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2011,0.00825895597287118,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2013,0.00854576794787876,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2014,0.00820272644625146,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2000,0.00736407848702673,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2012,0.00839984384792581,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2017,0.00780492959845418,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2003,0.00872229329691927,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2004,0.00917557121573234,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2001,0.00774082957913418,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2006,0.00908901164971984,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2007,0.00906064683847045,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2008,0.00923247498446031,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2009,0.00926405459871759,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2005,0.00925866298238483,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"1378",2002,0.00811839112889795,"Kaffrine","SEN","1","217",NA,"admin2013_1"
"2636",2011,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2012,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2009,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2010,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2000,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2001,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2013,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2005,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2006,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2007,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2008,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2002,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2003,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2014,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2015,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2004,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2017,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2636",2016,NA,"Dakar","SEN","1","217",NA,"admin2013_1"
"2644",2016,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2017,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2006,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2007,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2005,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2001,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2002,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2004,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2000,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2009,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2010,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2003,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2008,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2013,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2014,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2015,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2011,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2644",2012,NA,"Thies","SEN","1","217",NA,"admin2013_1"
"2645",2016,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2017,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2014,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2015,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2001,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2002,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2013,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2000,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2005,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2006,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2003,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2004,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2010,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2011,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2012,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2007,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2008,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"2645",2009,NA,"Ziguinchor","SEN","1","217",NA,"admin2013_1"
"47585",2005,0.00517588699269668,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2002,0.00555593257285647,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2003,0.00566512602581568,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2004,0.00546397812681233,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2009,0.00413389548337817,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2006,0.00518685453124205,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2007,0.00477267026117216,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2008,0.00445456072651803,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2000,0.00545135465822493,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2001,0.00546347407704161,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2014,0.00391912213387604,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2015,0.00364380399199303,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2016,0.0037210997321798,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2017,0.00371750728358974,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2013,0.0040330733446948,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2010,0.00392274032128097,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2011,0.00410996696327294,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47585",2012,0.00402492712510837,"Diourbel","SEN","1","217",NA,"admin2013_1"
"47586",2014,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2015,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2016,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2017,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2004,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2010,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2011,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2012,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2013,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2000,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2001,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2002,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2003,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2008,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2005,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2006,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2007,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47586",2009,NA,"Fatick","SEN","1","217",NA,"admin2013_1"
"47587",2000,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2006,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2007,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2008,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2009,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2010,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2011,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2012,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2013,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2001,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2002,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2003,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2004,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2005,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2017,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2014,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2015,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47587",2016,NA,"Louga","SEN","1","217",NA,"admin2013_1"
"47588",2014,0.00438502095617667,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2015,0.00448178221968783,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2016,0.0048197758614907,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2017,0.00447855100521849,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2004,0.00637259220683466,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2005,0.00620112476287739,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2006,0.0059048107794397,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2007,0.00630234298704482,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2008,0.00599042459601038,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2000,0.00720268798370571,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2001,0.00696795423713525,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2002,0.00665036998554661,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2003,0.00659575544998222,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2012,0.00486380564105037,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2009,0.00597446215825434,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2010,0.00569460502794653,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2011,0.00503454121181334,"Matam","SEN","1","217",NA,"admin2013_1"
"47588",2013,0.00423116388451171,"Matam","SEN","1","217",NA,"admin2013_1"
"47589",2000,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2002,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2003,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2004,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2001,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2010,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2011,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2012,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2013,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2014,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2015,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2016,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2017,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2005,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2006,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2007,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2008,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
"47589",2009,NA,"Saint louis","SEN","1","217",NA,"admin2013_1"
