"GAUL_CODE","year","hiv_test","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2","shapefile","OBJECTID","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3","Shape_Leng","Shape_Area","NAME","COUNTRY_ID","ADMN_LEVEL","PARENT_ID","Area"
"108",2001,0.203732513894286,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2006,0.255734062345526,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2007,0.256546139583979,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2008,0.262906955061349,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2009,0.265907977231184,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2010,0.25744408178707,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2011,0.253142273262859,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2012,0.263570431524014,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2013,0.268084325979015,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2014,0.279672920097144,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2002,0.210535996914889,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2003,0.229564655974854,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2004,0.242958837616439,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2005,0.241400003757358,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2015,0.263655042182107,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2016,0.25030814578818,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"108",2017,0.253285236612159,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111642","108","Okhahlamba","0","KZN235","Local Municipality","Local Municipality",NA,NA,3.88729559637,0.366847650193,NA,NA,NA,NA,NA
"109",2002,0.2136264585422,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2006,0.254886303656972,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2003,0.234349820467433,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2004,0.247390894811116,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2005,0.241251466727055,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2010,0.253652092901712,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2007,0.256399668680368,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2008,0.261983484955237,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2009,0.267051486320989,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2014,0.29890733805231,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2015,0.281766158393221,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2016,0.269399906606402,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2017,0.269372164487272,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2013,0.281405397360749,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2000,0.200924062369209,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2011,0.252178496891062,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2012,0.264751183390058,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"109",2001,0.208626168726,"211","ZAF","South Africa","4","KwaZulu-Natal","27","Uthukela",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111643","109","Umtshezi","0","KZN234","Local Municipality","Local Municipality",NA,NA,2.72289919236,0.182463113728,NA,NA,NA,NA,NA
"11",2000,0.0806151173153953,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2001,0.0879237464964105,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2002,0.0972258245814433,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2004,0.111307458288574,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2005,0.115678562678511,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2006,0.123302963723824,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2003,0.110654579463642,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2009,0.129704372260571,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2010,0.133958582656136,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2011,0.140143203986864,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2012,0.142077995654033,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2013,0.155637490260045,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2014,0.147027348570208,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2015,0.148565168713183,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2016,0.14773068385916,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2017,0.156204856309489,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2007,0.124598849200726,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"11",2008,0.123057368914928,"211","ZAF","South Africa","1","Eastern Cape","2","Amathole",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111545","11","Nxuba","0","EC128","Local Municipality","Local Municipality",NA,NA,3.41962933923,0.262350601632,NA,NA,NA,NA,NA
"110",2000,0.178267630712336,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2001,0.177933624903731,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2003,0.211501560650965,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2004,0.213573061744177,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2005,0.200671192982829,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2002,0.196061694234246,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2010,0.245356325908788,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2011,0.251408017994464,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2012,0.258138102631838,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2013,0.274231674273839,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2014,0.293980328010914,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2015,0.285273042726686,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2016,0.281160855782283,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2017,0.272475666083527,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2009,0.235977905215927,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2006,0.202720996858315,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2007,0.214484494422806,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"110",2008,0.220309320405034,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111644","110","Mfolozi","0","KZN281","Local Municipality","Local Municipality",NA,NA,2.34059229072,0.11157868643,NA,NA,NA,NA,NA
"111",2014,0.269660859551303,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2006,0.212606137369958,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2007,0.216040249017734,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2008,0.215540554398291,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2009,0.223422663355774,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2010,0.223721305660713,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2011,0.230103638684963,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2012,0.23754653812536,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2013,0.252198761342879,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2000,0.191442512953226,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2015,0.264736700319004,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2016,0.264519274523518,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2017,0.258800926713644,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2004,0.229533580515839,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2005,0.217008524668148,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2001,0.192983274438487,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2002,0.209983900310323,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
"111",2003,0.22427029722377,"211","ZAF","South Africa","4","KwaZulu-Natal","28","Uthungulu",NA,NA,NA,NA,NA,NA,NA,"ZAF_2010_GADM_admin3","111645","111","Mthonjaneni","0","KZN285","Local Municipality","Local Municipality",NA,NA,2.43732361692,0.100163993349,NA,NA,NA,NA,NA
