"GAUL_CODE","year","hiv_test","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2","shapefile","HASC_2","CCN_2","CCA_2","iso3"
25,2011,0.200103119794217,30,"BWA","Botswana",9,"Southern",25,"Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
25,2012,0.198686450980647,30,"BWA","Botswana",9,"Southern",25,"Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
25,2013,0.199337266111884,30,"BWA","Botswana",9,"Southern",25,"Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
25,2014,0.197686036614157,30,"BWA","Botswana",9,"Southern",25,"Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
25,2015,0.201491669063699,30,"BWA","Botswana",9,"Southern",25,"Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
25,2016,0.204946716643955,30,"BWA","Botswana",9,"Southern",25,"Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
25,2017,0.209296822664201,30,"BWA","Botswana",9,"Southern",25,"Ngwaketse South",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2000,0.290672016237377,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2001,0.298217183992718,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2002,0.293017921421315,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2003,0.29347640574543,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2004,0.287838595368604,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2005,0.284135515395851,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2006,0.280582722994653,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2007,0.279276168701839,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2008,0.28237046014378,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2009,0.278260674936355,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2010,0.276411589846988,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2011,0.27270766315549,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2012,0.265976675811958,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2013,0.260926095196222,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2014,0.259757235266478,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2015,0.258496212180286,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2016,0.256313274856709,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
26,2017,0.255048604583134,30,"BWA","Botswana",1,"Central",26,"Serowe Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2000,0.251138826005379,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2001,0.23462609202005,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2002,0.230778278332778,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2003,0.221971589599498,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2004,0.215251247683091,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2005,0.211079042190587,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2006,0.202227435964812,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2007,0.197408663898928,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2008,0.198883133342486,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2009,0.200027339117948,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2010,0.197641676811407,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2011,0.196175346069459,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2012,0.196489920801379,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2013,0.197473764619,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2014,0.19717785246233,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2015,0.19877198993291,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2016,0.201704855844856,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
27,2017,0.204683478032764,0,NA,"Botswana",27,"Southern",27,"Ngwaketse",NA,NA,NA,NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2000,0.22550368144648,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2001,0.217341676191799,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2002,0.221584877536612,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2003,0.208164049404691,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2004,0.210813752545236,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2005,0.206672471238109,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2006,0.204415454668977,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2007,0.200639618808682,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2008,0.199042122894503,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2009,0.195441895055309,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2010,0.201163655358568,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2011,0.207102905847328,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2012,0.195805911669196,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2013,0.191560191310922,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2014,0.189711616107465,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2015,0.186521415317833,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2016,0.184586814319492,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
28,2017,0.184126422990696,0,NA,"Botswana",28,NA,28,"Kgalagadi",NA,NA,"District",NA,"BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2000,0.244802154194308,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2001,0.250644939351748,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2002,0.261292518603436,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2003,0.267178053612172,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2004,0.268330892486036,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2005,0.268116001185933,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2006,0.262121794997454,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2007,0.259868951346245,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2008,0.262856717289386,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2009,0.265598097551919,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2010,0.265960225033269,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2011,0.271005887297989,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2012,0.269799545091876,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2013,0.269712726455437,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2014,0.264113405879799,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2015,0.263586374873295,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2016,0.263382120358812,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
3,2017,0.262625546073197,30,"BWA","Botswana",1,"Central",3,"Machaneng",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2000,0.251809297188259,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2001,0.256302795569092,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2002,0.266088166831613,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2003,0.27060234902059,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2004,0.270612877484264,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2005,0.269284685343588,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2006,0.262605109931834,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2007,0.259583874984628,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2008,0.262669615755354,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2009,0.264603069505947,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2010,0.264408714979919,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2011,0.268620885135009,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2012,0.269252984790514,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2013,0.270904675301682,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2014,0.26658620808302,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2015,0.264176304860656,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2016,0.263630045228141,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
4,2017,0.262791702328002,30,"BWA","Botswana",1,"Central",4,"Mahalapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2000,0.278574658245129,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2001,0.285059159585787,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2002,0.284655074690808,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2003,0.289816832113598,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2004,0.285284657712244,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2005,0.281495777921717,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2006,0.277521615225497,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2007,0.27547146827427,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2008,0.279459459143223,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2009,0.276228883639927,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2010,0.27596449319522,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2011,0.274298723065762,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2012,0.268259020857182,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2013,0.262868365717048,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2014,0.260060836699337,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2015,0.25908278683298,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2016,0.257921194876759,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
5,2017,0.257407673019293,30,"BWA","Botswana",1,"Central",5,"Palapye",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2000,0.2969589080635,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2001,0.305055294838844,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2002,0.297364020026468,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2003,0.295378254300746,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2004,0.289165854501844,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2005,0.2855073639664,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2006,0.282173554011919,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2007,0.281253438399381,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2008,0.283883282036438,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2009,0.279316579170781,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2010,0.276643942089525,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2011,0.271880803157185,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2012,0.264790560919923,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2013,0.259916714065799,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2014,0.259599456248335,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2015,0.258191374418397,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2016,0.255477652783498,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
6,2017,0.253822617255696,30,"BWA","Botswana",1,"Central",6,"Serowe",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2000,0.224245680568162,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2001,0.226885934221176,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2002,0.232509825672922,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2003,0.23876705630941,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2004,0.241789384711509,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2005,0.243915320968989,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2006,0.243837884591528,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2007,0.239360541803047,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2008,0.238675881934234,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2009,0.242462118704778,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2010,0.244995466458391,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2011,0.248510107028259,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2012,0.244904729649128,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2013,0.240498105713252,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2014,0.239403602498801,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2015,0.242260867396107,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2016,0.240159082941566,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
7,2017,0.243519354420186,30,"BWA","Botswana",1,"Central",7,"Tuli",NA,NA,"Unknown","Unknown","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
8,2000,0.326088015412204,30,"BWA","Botswana",1,"Central",8,"Tutume",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
8,2001,0.345624465237224,30,"BWA","Botswana",1,"Central",8,"Tutume",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
8,2002,0.322876160667935,30,"BWA","Botswana",1,"Central",8,"Tutume",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
8,2003,0.308604849059614,30,"BWA","Botswana",1,"Central",8,"Tutume",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
8,2004,0.310376510714101,30,"BWA","Botswana",1,"Central",8,"Tutume",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
8,2005,0.306196027565455,30,"BWA","Botswana",1,"Central",8,"Tutume",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
8,2006,0.308616854010689,30,"BWA","Botswana",1,"Central",8,"Tutume",NA,NA,"Sub-district","Sub-district","BWA_adm2",NA,NA,NA,"anc_mean_est_areal"
