"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kwara (Ilorin)",1995,TRUE,700,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Ilorin)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Ilorin)",1994,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Offa)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Offa)",1995,TRUE,1014,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Offa)",1994,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Omuaran)",1995,TRUE,389,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Ilorin)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Offa)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Ilorin)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Offa)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Patigi)",2003,TRUE,50,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Ilorin)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Kaima)",2005,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Offa)",2005,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Patigi)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Ilorin)",2008,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Kaima)",2008,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Offa)",2008,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Patigi)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Ilorin)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Kaima)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Offa)",2010,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Patigi)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Ilorin)",2014,TRUE,281,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Kaima)",2014,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Offa)",2014,TRUE,292,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
"Kwara (Patigi)",2014,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25341",0,0,"NGA_25341",NA,NA,NA,NA,NA
