"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kaduna  (Kaduna)",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Kaduna)",1992,TRUE,240,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Kaduna)",1999,TRUE,298,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Kaduna)",1994,TRUE,560,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Saminaka)",1995,TRUE,163,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Saminaka)",1992,TRUE,190,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Giwa)",1995,TRUE,184,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",1999,TRUE,299,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",1992,TRUE,222,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",1994,TRUE,582,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Kaduna)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Zaria)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Kaduna)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kwoi)",2003,TRUE,50,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Zaria)",2003,TRUE,289,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Kaduna)",2005,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Saminaka)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",2005,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kwoi)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Zaria)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Kaduna)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Saminaka)",2008,TRUE,148,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kwoi)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Zaria)",2008,TRUE,297,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Kaduna)",2010,TRUE,312,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Saminaka)",2010,TRUE,154,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",2010,TRUE,306,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kwoi)",2010,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Zaria)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Kaduna)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna  (Saminaka)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kafanchan)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Kwoi)",2014,TRUE,140,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
"Kaduna (Zaria)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25336",0,0,"NGA_25336",NA,NA,NA,NA,NA
