"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Nasarawa (Lafia)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Nasarawa(N/Eggon)",1999,TRUE,240,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Plateau (Akwanga)",1994,TRUE,413,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Plateau (Akwanga)",1995,TRUE,197,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Plateau (Keffi)",1995,TRUE,401,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Nasarawa (Lafia)",2000,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Nasarawa(N/Eggon)",2000,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Abuja (Nyanya)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Nasarawa (Lafia)",2002,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Nasarawa(N/Eggon)",2002,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
"Abuja (Nyanya)",2003,TRUE,315,"ancss","15-49","15","35",0,0,0,0,"NGA_25343",0,0,"NGA_25343",NA,NA,NA,NA,NA
