"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kwara (Osogbo)",1995,TRUE,496,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",1992,TRUE,440,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",1994,TRUE,282,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ife)",1994,TRUE,398,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ife)",1992,TRUE,110,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ife)",1995,TRUE,260,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ilesa)",1994,TRUE,408,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ilesa)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ilesa)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ilesa)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Iragbere)",2003,TRUE,50,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ibokun)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ilesa)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Iragbere)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",2008,TRUE,302,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ibokun)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ilesa)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Iragbere)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ibokun)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ilesa)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Iragbere)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun  (Oshogbo)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ibokun)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Ilesa)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
"Osun (Iragbere)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25347",0,0,"NGA_25347",NA,NA,NA,NA,NA
