"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Aira",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Ayra Hosp",1999,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Ayuba (Arsi)",1992,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Gambo",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Mettu",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Mettu",1992,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Shashemene",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Adama HC",2001,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Aira",2001,TRUE,420,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Ayra Hosp",2001,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Dadim Clinic",2001,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Gambo",2001,TRUE,360,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Ginir Hosp",2001,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Gossa Clinic (Bore)",2001,TRUE,340,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Jimma",2001,TRUE,467,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Mettu",2001,TRUE,334,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Nazareth (Adama)",2001,TRUE,417,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
"Nekemet",2001,TRUE,495,"ancss","15-49","15","35",0,0,0,0,"ETH_44855",0,0,"ETH_44855",NA,NA,NA,NA,NA
