"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Ondo (Akure)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Ondo)",1999,TRUE,301,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Akure)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Ondo)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Akure)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Iju)",2003,TRUE,50,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Ondo)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Akure)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Alade)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Iju)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Ondo)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Akure)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Alade)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Iju)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Ondo)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Akure)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Alade)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Iju)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Ondo)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Akure)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Alade)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Iju)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
"Ondo (Ondo)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25346",0,0,"NGA_25346",NA,NA,NA,NA,NA
