"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Benue  (Makurdi)",1995,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue  (Makurdi)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue  (Makurdi)",1992,TRUE,250,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue (Gboko)",1992,TRUE,239,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue (Gboko)",1994,TRUE,401,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue (Ihugh)",1994,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue (Otupko)",1994,TRUE,345,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue (Otupko)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue (Otupko)",1992,TRUE,245,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue  (Makurdi)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue (Ihugh)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
"Benue (Otupko)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25324",0,0,"NGA_25324",NA,NA,NA,NA,NA
