"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kebbi (Argungu)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Birnin Kebbi)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Argungu)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Birnin Kebbi)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Dogon Daji)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Aliero)",2003,TRUE,50,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Argungu)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Birnin Kebbi)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Dogon Daji)",2003,TRUE,298,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Aliero)",2005,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Argungu)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Birnin Kebbi)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Dogon Daji)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Tambawal)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Aliero)",2008,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Argungu)",2008,TRUE,297,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Birnin Kebbi)",2008,TRUE,298,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Dogon Daji)",2008,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Tambawal)",2008,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Aliero)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Argungu)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Birnin Kebbi)",2010,TRUE,310,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Dogon Daji)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Tambawal)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Aliero)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Argungu)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Kebbi (Birnin Kebbi)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Dogon Daji)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
"Sokoto (Tambawal)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25339",0,0,"NGA_25339",NA,NA,NA,NA,NA
