"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kelafo HC",2012,TRUE,421,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Awbere HC",2014,TRUE,440,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Dolo Odo HC",2014,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Erer HC",2014,TRUE,455,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Gode",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Jijiga",2014,TRUE,392,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Kebribeyah HC",2014,TRUE,451,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Kelafo HC",2014,TRUE,456,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Awbere HC",2016,TRUE,446,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Dolo Odo HC",2016,TRUE,420,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Erer HC",2016,TRUE,432,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Gode",2016,TRUE,370,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Jijiga",2016,TRUE,365,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Kebribeyah HC",2016,TRUE,451,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
"Kelafo HC",2016,TRUE,426,"ancss","15-49","15","35",0,0,0,0,"ETH_44856",0,0,"ETH_44856",NA,NA,NA,NA,NA
