"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kitale",1999,TRUE,712,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",1998,TRUE,512,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",1991,TRUE,497,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",1997,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",1996,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",1990,TRUE,259,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",1992,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",1994,TRUE,253,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",1993,TRUE,200,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2000,TRUE,356,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2001,TRUE,392,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2002,TRUE,398,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2003,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2004,TRUE,420,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2005,TRUE,399,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2006,TRUE,393,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2009,TRUE,263,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2010,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
"Kitale",2011,TRUE,416,"ancss","15-49","15","35",0,0,0,0,"KEN_35658",0,0,"KEN_35658",NA,NA,NA,NA,NA
