"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Imo (Orlu/Amaifeke)",1999,TRUE,264,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Owerri)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Orlu/Amaifeke)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Owerri)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Aboh-Mbaise)",2003,TRUE,60,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Orlu/Amaifeke)",2003,TRUE,309,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Owerri)",2003,TRUE,303,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Aboh-Mbaise)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Ahiazu)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Orlu/Amaifeke)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Owerri)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Aboh-Mbaise)",2008,TRUE,148,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Ahiazu)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Orlu/Amaifeke)",2008,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Owerri)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Aboh-Mbaise)",2010,TRUE,165,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Ahiazu)",2010,TRUE,165,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Orlu/Amaifeke)",2010,TRUE,308,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Owerri)",2010,TRUE,313,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Aboh-Mbaise)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Ahiazu)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Orlu/Amaifeke)",2014,TRUE,298,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
"Imo (Owerri)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25334",0,0,"NGA_25334",NA,NA,NA,NA,NA
