"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Abia (Aba)",1999,TRUE,207,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Umuahia)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Aba)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Umuahia)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Aba)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Ohafia)",2003,TRUE,60,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Umuahia)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Aba)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Ohafia)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Okpuala-Ngwa)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Umuahia)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Aba)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Ohafia)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Okpuala-Ngwa)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Umuahia)",2008,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Aba)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Ohafia)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Okpuala-Ngwa)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Umuahia)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Aba)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Ohafia)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Okpuala-Ngwa)",2014,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
"Abia (Umuahia)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25318",0,0,"NGA_25318",NA,NA,NA,NA,NA
