"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Abuja (Garki/Wuse)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Gwagwalada)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Garki/Wuse)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Gwagwalada)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Garki/Wuse)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Gwagwalada)",2003,TRUE,310,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja Bwari",2003,TRUE,50,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Garki/Wuse)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Gwagwalada)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja Bwari",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Garki/Wuse)",2008,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Gwagwalada)",2008,TRUE,298,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja Bwari",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Garki/Wuse)",2010,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Gwagwalada)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja Bwari",2010,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Garki/Wuse)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja (Gwagwalada)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
"Abuja Bwari",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25332",0,0,"NGA_25332",NA,NA,NA,NA,NA
