"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Antananarivo",1990,TRUE,697,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antananarivo",1991,TRUE,428,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antananarivo",1992,TRUE,345,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antananarivo",1993,TRUE,115,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antananarivo",1996,TRUE,11,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antananarivo",1995,TRUE,632,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antananarivo",1994,TRUE,293,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antsirabe",1994,TRUE,134,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antsirabe",1995,TRUE,15,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antsiranana",1992,TRUE,118,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antsiranana",1990,TRUE,293,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antsiranana",1991,TRUE,269,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antsiranana",1994,TRUE,248,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antsiranana",1996,TRUE,529,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antsiranana",1993,TRUE,110,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Antsiranana",1995,TRUE,109,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Fianarantsoa",1994,TRUE,179,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
"Fianarantsoa",1995,TRUE,57,"ancss","15-49","15","35",NA,NA,NA,NA,"MDG",0,0,"MDG",NA,NA,NA,NA,NA
