"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Plateau (Barkin Lada)",1994,TRUE,401,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Barkin Lada)",1995,TRUE,390,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Jos)",1999,TRUE,321,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Jos)",1994,TRUE,401,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Jos)",1995,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Shendam)",1999,TRUE,299,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Jos)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Shendam)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Jos)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Panyam)",2003,TRUE,50,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Shendam)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Ganawuri)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Jos)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Panyam)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Shendam)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Ganawuri)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Jos)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Panyam)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Shendam)",2008,TRUE,292,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Ganawuri)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Jos)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Panyam)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Shendam)",2010,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Ganawuri)",2014,TRUE,140,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Jos)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Panyam)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
"Plateau (Shendam)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25349",0,0,"NGA_25349",NA,NA,NA,NA,NA
