"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Katsina  (Funtua)",1999,TRUE,299,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Katsina)",1999,TRUE,299,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Funtua)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Katsina)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Funtua)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Jibia)",2003,TRUE,49,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Katsina)",2003,TRUE,298,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Baure)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Funtua)",2005,TRUE,298,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Jibia)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Katsina)",2005,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Baure)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Funtua)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Jibia)",2008,TRUE,147,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Katsina)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Baure)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Funtua)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Jibia)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Katsina)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Baure)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina  (Funtua)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Jibia)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
"Katsina (Katsina)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25338",0,0,"NGA_25338",NA,NA,NA,NA,NA
