"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Wesu-Wundanyi",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35655",0,0,"KEN_35655",NA,NA,NA,NA,NA
"Wesu-Wundanyi",2002,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35655",0,0,"KEN_35655",NA,NA,NA,NA,NA
"Wesu-Wundanyi",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35655",0,0,"KEN_35655",NA,NA,NA,NA,NA
"Wesu-Wundanyi",2004,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35655",0,0,"KEN_35655",NA,NA,NA,NA,NA
"Wesu-Wundanyi",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35655",0,0,"KEN_35655",NA,NA,NA,NA,NA
"Wesu-Wundanyi",2006,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35655",0,0,"KEN_35655",NA,NA,NA,NA,NA
"Wesu-Wundanyi",2009,TRUE,320,"ancss","15-49","15","35",0,0,0,0,"KEN_35655",0,0,"KEN_35655",NA,NA,NA,NA,NA
"Wesu-Wundanyi",2010,TRUE,180,"ancss","15-49","15","35",0,0,0,0,"KEN_35655",0,0,"KEN_35655",NA,NA,NA,NA,NA
"Wesu-Wundanyi",2011,TRUE,134,"ancss","15-49","15","35",0,0,0,0,"KEN_35655",0,0,"KEN_35655",NA,NA,NA,NA,NA
