"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Garissa",1993,TRUE,160,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",1994,TRUE,101,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",1997,TRUE,119,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",1998,TRUE,234,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",1990,TRUE,529,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",1992,TRUE,169,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1995,TRUE,502,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1996,TRUE,407,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1997,TRUE,341,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1998,TRUE,299,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1990,TRUE,1695,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1991,TRUE,1333,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1992,TRUE,1034,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1993,TRUE,804,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1994,TRUE,631,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",1999,TRUE,276,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2000,TRUE,270,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",2001,TRUE,171,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2001,TRUE,281,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",2002,TRUE,392,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2002,TRUE,312,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2003,TRUE,366,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",2004,TRUE,255,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2004,TRUE,449,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",2005,TRUE,396,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2005,TRUE,558,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",2006,TRUE,319,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2006,TRUE,681,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2007,TRUE,798,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2008,TRUE,878,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",2009,TRUE,303,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2009,TRUE,895,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",2010,TRUE,393,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2010,TRUE,838,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa",2011,TRUE,417,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
"Garissa 2",2011,TRUE,712,"ancss","15-49","15","35",0,0,0,0,"KEN_35623",0,0,"KEN_35623",NA,NA,NA,NA,NA
