"clinic","year_id","used","mean","n","type","agegr","age","agspan","ihme_loc_id","lbd_areal","lbd_missing","iso3","site_pred","adm0_mean","adm0_lower","adm0_upper","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"HMat Missão Chiulo (Ombandja) - Cunene",2011,TRUE,0.0241,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0334804318845272,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"HProv Sumbe - Kw Sul",2011,TRUE,0.014,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0222023408859968,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"HProv Zaire - Zaire",2011,TRUE,0.0141,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0177672207355499,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"HProv. Cuito - Bie",2011,TRUE,0.058,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0280872695147991,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"HProv. Menongue - C.Cubango",2011,TRUE,0.0559,501,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0500437766313553,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"HProv. Ondjiva - Cunene",2011,TRUE,0.0822,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0758295878767967,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"HR Amboim (Gabela) - K-Sul",2011,TRUE,0.004,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0199444089084864,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"Mat de Caxito - Bengo",2011,TRUE,0.03,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0223643146455288,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"Mat de Uige - Uige",2011,TRUE,0,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0153058432042599,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"Mat do Huambo - Huambo",2011,TRUE,0.034,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.021829579025507,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"Mat do Lobito - Benguela",2011,TRUE,0.038,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0206134337931871,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"Mat do Lubango - Huila",2011,TRUE,0.0439,501,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0284042283892632,0.021882529766035,0.0178931426623809,0.0265725487773461,NA,NA,NA,NA,NA
"CMI - Km Norte",2013,TRUE,0.014,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0166290681809187,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CMI Benguela - Benguela",2013,TRUE,0.0441,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0200480800122023,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CMI Luena - Moxico",2013,TRUE,0.0503,497,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0369841791689396,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CMI Saurimo - L-Sul",2013,TRUE,0.0563,497,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0356453061103821,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CMI do Luau- Moxico",2013,TRUE,0.0201,497,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0228734239935875,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS 1° de Maio - Zaire",2013,TRUE,0.012,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.014536214992404,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS Assaca - Kw Sul",2013,TRUE,0.016,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0213607624173164,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS Bom Samaritano",2013,TRUE,0.0047,426,"ancss","15-49","15","35","AGO",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CS Cacuaco - Luanda",2013,TRUE,0.0178,505,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0218277294188738,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS Eucaliptos-Namibe",2013,TRUE,0.022,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0257289055734873,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS Ilha - Luanda",2013,TRUE,0.0472,318,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0170862767845392,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS Matala - Huila",2013,TRUE,0.038,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0197486784309149,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS Palanca 2-Luanda",2013,TRUE,0.034,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0172942094504833,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS Samba - Luanda",2013,TRUE,0.0361,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0177017133682966,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS Sambizanga - (HM Augusto Ngangula)",2013,TRUE,0.0228,438,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0184018444269896,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS Viana - Luanda",2013,TRUE,0.0383,496,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0196480937302113,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"CS da Paz",2013,TRUE,0.0141,495,"ancss","15-49","15","35","AGO",0,0,"AGO",0.015088589861989,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"Centro da Restinga - Benguela",2013,TRUE,0.0422,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0179118532687426,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"H Dundo Mater- L-Norte",2013,TRUE,0.0567,494,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0202999543398619,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HCN Dalatando Dr A A Neto - K-Norte",2013,TRUE,0.014,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0198445934802294,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HM  Cacongo - Cabinda",2013,TRUE,0.008,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0163099877536297,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HM  Negage - Uige",2013,TRUE,0.018,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0122922314330935,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HM 1 de maio",2013,TRUE,0.022,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.014536214992404,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HM Cahama - Cunene",2013,TRUE,0.022,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0218564849346876,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HM Carreira de Tiro - Malange",2013,TRUE,0.012,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0183677077293396,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HM Cazenga-Luanda",2013,TRUE,0.016,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0166203342378139,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HM Muconda - L-Sul",2013,TRUE,0.0121,495,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0216623172163963,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HM do Nzage-Cambulo L-Norte",2013,TRUE,0.0361,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0225273091346025,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HMat Missão Chiulo (Ombandja) - Cunene",2013,TRUE,0.024,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.031338095664978,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HProv. Cuito - Bie",2013,TRUE,0.0542,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0289970077574253,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HProv. Menongue - C.Cubango",2013,TRUE,0.0501,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0506871677935123,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HProv. Ondjiva - Cunene",2013,TRUE,0.116,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0690483525395393,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"HR Amboim (Gabela) - K-Sul",2013,TRUE,0.004,499,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0174012258648872,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"Mat do Huambo - Huambo",2013,TRUE,0.026,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.02018460072577,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
"Mat do Lubango - Huila",2013,TRUE,0.0441,498,"ancss","15-49","15","35","AGO",0,0,"AGO",0.0256026331335306,0.0188031852250326,0.0155594016542122,0.0224827916753356,NA,NA,NA,NA,NA
