"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kano (Danbata)",1994,TRUE,160,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Gwarzo)",1994,TRUE,399,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Kano)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Kano)",1992,TRUE,205,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Kano)",1994,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Rano)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Rano)",1992,TRUE,165,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Rano)",1994,TRUE,399,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (AKTH)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (MMSH)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Rano)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (AKTH)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (MMSH)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Rano)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Tunduwada)",2003,TRUE,49,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (AKTH)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (MMSH)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Rano)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Shanono)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Tunduwada)",2005,TRUE,143,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (AKTH)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (MMSH)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Rano)",2008,TRUE,297,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
"Kano (Shanono)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25337",0,0,"NGA_25337",NA,NA,NA,NA,NA
