"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Taraba (Bali)",1995,TRUE,140,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Jalingo)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Jalingo)",1995,TRUE,238,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Wukari)",1995,TRUE,269,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Zing)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Zing)",1995,TRUE,223,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Jalingo)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Zing)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Jalingo)",2003,TRUE,319,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Yakoko)",2003,TRUE,58,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Zing)",2003,TRUE,310,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba  (Sunkanii)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Jalingo)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Yakoko)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Zing)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba  (Sunkanii)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Jalingo)",2008,TRUE,224,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Yakoko)",2008,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Zing)",2008,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba  (Sunkanii)",2010,TRUE,156,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Jalingo)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Yakoko)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Zing)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba  (Sunkanii)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Jalingo)",2014,TRUE,297,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Yakoko)",2014,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Zing)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
"Taraba (Yakoko)",2017,TRUE,227,"ancss","15-49","15","35",0,0,0,0,"NGA_25352",0,0,"NGA_25352",NA,NA,NA,NA,NA
