"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Abomey-Calavi / Godomey",1991,TRUE,360,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"Allada",1998,TRUE,200,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"Aplahoué",1995,TRUE,358,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"Aplahoué",1996,TRUE,694,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"Aplahoué",1998,TRUE,215,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"Aplahoué",1997,TRUE,654,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"Banikoara",1998,TRUE,210,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"CM Porto-Novo",1990,TRUE,225,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"CM Porto-Novo",1994,TRUE,124,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"CM Porto-Novo",1991,TRUE,198,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"CM Porto-Novo",1992,TRUE,345,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
"CM Porto-Novo",1993,TRUE,499,"ancss","15-49","15","35",NA,NA,NA,NA,"BEN",0,0,"BEN",NA,NA,NA,NA,NA
