"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Ogun (Abeokuta)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Abeokuta)",1995,TRUE,238,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Ijebu-Ode)",1999,TRUE,298,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Ijebu-Ode)",1995,TRUE,455,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Ilaro)",1995,TRUE,455,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Sagamu)",1995,TRUE,104,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Abeokuta)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Ijebu-Ode)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Abeokuta)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Aiyetoro)",2003,TRUE,50,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Ijebu-Ode)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Abeokuta)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Aiyetoro)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Ijebu-Ode)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Isara)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Abeokuta)",2008,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Aiyetoro)",2008,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Ijebu-Ode)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Isara)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Abeokuta)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Aiyetoro)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Ijebu-Ode)",2010,TRUE,302,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Isara)",2010,TRUE,151,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Abeokuta)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Aiyetoro)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Ijebu-Ode)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
"Ogun (Isara)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25345",0,0,"NGA_25345",NA,NA,NA,NA,NA
