"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kitui",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",1991,TRUE,377,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",1990,TRUE,503,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",1999,TRUE,714,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",1998,TRUE,582,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",1996,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",1992,TRUE,147,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",1993,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",1994,TRUE,93,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",1997,TRUE,355,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Motomo",1994,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2000,TRUE,241,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2001,TRUE,201,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Mutomo",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2002,TRUE,212,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Mutomo",2002,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Mutomo",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2004,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Mutomo",2004,TRUE,313,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2005,TRUE,388,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Mutomo",2005,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2006,TRUE,386,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Mutomo",2006,TRUE,296,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2009,TRUE,388,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Mutomo",2009,TRUE,243,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2010,TRUE,315,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Mutomo",2010,TRUE,252,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Kitui",2011,TRUE,246,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
"Mutomo",2011,TRUE,230,"ancss","15-49","15","35",0,0,0,0,"KEN_35634",0,0,"KEN_35634",NA,NA,NA,NA,NA
