"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Pawe",2001,TRUE,270,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Assosa",2002,TRUE,306,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Assosa",2003,TRUE,306,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Debate HC",2003,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Pawe",2003,TRUE,250,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Assosa",2005,TRUE,291,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Debate HC",2005,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Kamashi HC",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Menge HC",2005,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Pawe",2005,TRUE,341,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Assosa",2007,TRUE,304,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Debate HC",2007,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Kamashi HC",2007,TRUE,308,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Menge HC",2007,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Pawe",2007,TRUE,259,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Assosa",2009,TRUE,298,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Debate HC",2009,TRUE,374,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Menge HC",2009,TRUE,409,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Pawe",2009,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Assosa",2012,TRUE,322,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Debate HC",2012,TRUE,405,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Kamashi HC",2012,TRUE,416,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Menge HC",2012,TRUE,416,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Pawe",2012,TRUE,302,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Assosa",2014,TRUE,500,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Debate HC",2014,TRUE,458,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Kamashi HC",2014,TRUE,500,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Menge HC",2014,TRUE,471,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Pawe",2014,TRUE,388,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Assosa",2016,TRUE,500,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Debate HC",2016,TRUE,455,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Kamashi HC",2016,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Menge HC",2016,TRUE,450,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
"Pawe",2016,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"ETH_44857",0,0,"ETH_44857",NA,NA,NA,NA,NA
