"year_id","clinic","ihme_loc_id","mean","n","type","agegr","age","agspan","high_risk","lbd_areal","lbd_missing","iso3_adm1","loc_id_adm1","site_pred","adm0_mean","adm0_lower","adm0_upper","adm1_mean","adm1_lower","adm1_upper"
2000,"Francistown","BWA","0.444","702","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.365869391967865,0.264949921056131,0.248320666604554,0.280789070846941,NA,NA,NA
2000,"Gaborone","BWA","0.362","734","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.232150723738811,0.264949921056131,0.248320666604554,0.280789070846941,NA,NA,NA
2000,"Gantsi","BWA","0.264","300","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.199338012595836,0.264949921056131,0.248320666604554,0.280789070846941,NA,NA,NA
2000,"Kweneng East","BWA","0.304","349","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.226408467571979,0.264949921056131,0.248320666604554,0.280789070846941,NA,NA,NA
2000,"Selebi-Pikwe","BWA","0.503","304","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.364646596286973,0.264949921056131,0.248320666604554,0.280789070846941,NA,NA,NA
2000,"Southern","BWA","0.407","513","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.251138826005379,0.264949921056131,0.248320666604554,0.280789070846941,NA,NA,NA
2000,"Tutume","BWA","0.354","339","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.326088015412204,0.264949921056131,0.248320666604554,0.280789070846941,NA,NA,NA
2001,"Bobirwa district","BWA","0.443","149","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.349023068629375,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Boteti","BWA","0.367","281","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.258032390062509,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Chobe","BWA","0.383","81","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.361272667221514,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Francistown","BWA","0.496","494","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.377405897627291,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Gaborone","BWA","0.386","576","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.226758435694781,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Gantsi","BWA","0.218","159","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.198273643058634,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Goodhope","BWA","0.331","96","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.22328731904414,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Hukuntsi","BWA","0.233","62","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.231646853046569,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Kgalagadi","BWA","0.285","120","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.217341676191799,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Kgatleng","BWA","0.249","231","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.192414935999051,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Kweneng East","BWA","0.296","540","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.22016198988458,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Kweneng West","BWA","0.253","130","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.224665778506985,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Lobatse","BWA","0.306","232","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.219615468878837,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Mahalapye","BWA","0.319","336","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.256302795569092,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"Ngami","BWA","0.358","376","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.278176093167358,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
2001,"North East","BWA","0.399","75","ancss","15-49","15","35",FALSE,0,0,NA,NA,0.379910802417192,0.266617408317107,0.251814856042985,0.280743040589377,NA,NA,NA
