"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kajiado",1997,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",1998,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",1996,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Fatima",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",2001,TRUE,144,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Fatima",2002,TRUE,146,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",2002,TRUE,171,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Fatima",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Fatima",2004,TRUE,45,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",2004,TRUE,102,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Fatima",2005,TRUE,237,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",2005,TRUE,291,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Fatima",2006,TRUE,265,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",2006,TRUE,159,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Fatima",2009,TRUE,135,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",2009,TRUE,222,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Fatima",2010,TRUE,308,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",2010,TRUE,231,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Fatima",2011,TRUE,239,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
"Kajiado",2011,TRUE,166,"ancss","15-49","15","35",0,0,0,0,"KEN_35626",0,0,"KEN_35626",NA,NA,NA,NA,NA
