"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Busia",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",1996,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",1991,TRUE,162,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",1992,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",1994,TRUE,144,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",1997,TRUE,1161,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",1998,TRUE,1159,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",1993,TRUE,198,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",1990,TRUE,82,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",1999,TRUE,1056,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2000,TRUE,506,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2001,TRUE,391,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2002,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Teso",2002,TRUE,192,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2004,TRUE,288,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Teso",2004,TRUE,236,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2005,TRUE,395,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Teso",2005,TRUE,199,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2006,TRUE,387,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Teso",2006,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2009,TRUE,383,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Teso",2009,TRUE,170,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2010,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Teso",2010,TRUE,313,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Busia",2011,TRUE,415,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
"Teso",2011,TRUE,312,"ancss","15-49","15","35",0,0,0,0,"KEN_35620",0,0,"KEN_35620",NA,NA,NA,NA,NA
