"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kisii",1994,TRUE,190,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",1999,TRUE,1039,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",1996,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",1990,TRUE,433,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",1997,TRUE,299,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",1991,TRUE,410,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",1998,TRUE,313,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",1993,TRUE,200,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",1992,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2000,TRUE,165,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2001,TRUE,267,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Tabaka",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2002,TRUE,386,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Tabaka",2002,TRUE,188,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Tabaka",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2004,TRUE,264,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Tabaka",2004,TRUE,126,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2005,TRUE,388,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Tabaka",2005,TRUE,190,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2006,TRUE,399,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Tabaka",2006,TRUE,261,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2009,TRUE,387,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Tabaka",2009,TRUE,293,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2010,TRUE,414,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Tabaka",2010,TRUE,187,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Kisii",2011,TRUE,415,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
"Tabaka",2011,TRUE,315,"ancss","15-49","15","35",0,0,0,0,"KEN_35632",0,0,"KEN_35632",NA,NA,NA,NA,NA
