"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Bambari",1997,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bambari",1996,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bambari",1991,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bambari",1992,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bambari",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Berbérati",1998,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Berbérati",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Berbérati",1994,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bimbo",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bimbo",1996,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bimbo",1997,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bimbo",1994,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bossangoa",1990,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
"Bouar",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"CAF",0,0,"CAF",NA,NA,NA,NA,NA
