"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Borno (Biu)",1995,TRUE,172,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Biu)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Biu)",1994,TRUE,375,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Maiduguri)",1995,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Maiduguri)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Maiduguri)",1994,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Ngala)",1995,TRUE,75,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Uba)",1995,TRUE,77,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Biu)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Maiduguri)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Biu)",2003,TRUE,295,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Konduga)",2003,TRUE,49,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Maiduguri)",2003,TRUE,297,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Biu)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Konduga)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Maiduguri)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Ngala)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Biu)",2008,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Konduga)",2008,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Maiduguri)",2008,TRUE,295,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Ngala)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Biu)",2010,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Konduga)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Maiduguri)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Ngala)",2010,TRUE,88,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Biu)",2014,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Konduga)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Maiduguri)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
"Borno (Ngala)",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25325",0,0,"NGA_25325",NA,NA,NA,NA,NA
