"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Pala",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Roi Fayçal",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Sarh",2011,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"koumra",2011,TRUE,280,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Abtouyour",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Abéché",2013,TRUE,361,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Ba-illi",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Baktchoro",2013,TRUE,391,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Bol",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Djoumane",2013,TRUE,360,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Doba",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Gambir",2013,TRUE,378,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Guelendeng",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Mao",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Mongo",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Moundou",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Roi Fayçal",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Sarh",2013,TRUE,360,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"koumra",2013,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Abtouyour",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Abéché",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Ati",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Ba-illi",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Baktchoro",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Djoumane",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Doba",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Gambir",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Guelendeng",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Mao",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Mongo",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Moundou",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Pala",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Roi Fayçal",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"Sarh",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
"koumra",2014,TRUE,400,"ancss","15-49","15","35",0,0,0,0,"TCD",0,0,"TCD",NA,NA,NA,NA,NA
