"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Lagos  (Badagry)",1994,TRUE,354,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
"Lagos  (Badagry)",1992,TRUE,381,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
"Lagos  (Ikorodu)",1994,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
"Lagos (Epe)",1999,TRUE,220,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
"Lagos (Epe)",1992,TRUE,109,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
"Lagos (Epe)",1994,TRUE,405,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
"Lagos (Ikeja)",1994,TRUE,398,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
"Lagos (Ikeja)",1992,TRUE,128,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
"Lagos (Ikeja)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
"Lagos (Island)",1994,TRUE,337,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25342",0,0,"NGA_25342",NA,NA,NA,NA,NA
