"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Enugu (Achi)",1999,TRUE,164,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Achi)",1994,TRUE,202,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Achi)",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Nsukka)",1992,TRUE,95,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Nsukka)",1995,TRUE,35,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",1994,TRUE,91,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",1992,TRUE,200,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Achi)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Achi)",2003,TRUE,227,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Nsukka)",2003,TRUE,295,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",2003,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Udi)",2003,TRUE,60,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Achi)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Nsukka)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Orba)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Udi)",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Achi)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Nsukka)",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Orba)",2008,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",2008,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Udi)",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Achi)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Nsukka)",2010,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Orba)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",2010,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Udi)",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Achi)",2014,TRUE,76,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Nsukka)",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Orba)",2014,TRUE,142,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Parklane)",2014,TRUE,315,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
"Enugu (Udi)",2014,TRUE,121,"ancss","15-49","15","35",0,0,0,0,"NGA_25331",0,0,"NGA_25331",NA,NA,NA,NA,NA
