"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Mubi",1999,TRUE,290,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Yola",1995,TRUE,400,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Yola",1999,TRUE,310,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Yola",1994,TRUE,398,"ancss","15-49","15","35",NA,NA,NA,NA,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mubi",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Yola",2001,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Hong",2003,TRUE,50,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mubi",2003,TRUE,299,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Yola",2003,TRUE,350,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Hong",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mayo-Belwa",2005,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mubi",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Yola",2005,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Hong",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mayo-Belwa",2008,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mubi",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Yola",2008,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Hong",2010,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mayo-Belwa",2010,TRUE,154,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mubi",2010,TRUE,310,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Yola",2010,TRUE,301,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Hong",2014,TRUE,149,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mayo-Belwa",2014,TRUE,150,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Mubi",2014,TRUE,297,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
"Yola",2014,TRUE,300,"ancss","15-49","15","35",0,0,0,0,"NGA_25319",0,0,"NGA_25319",NA,NA,NA,NA,NA
