"clinic","year_id","used","n","type","agegr","age","agspan","site_pred","adm0_mean","adm0_lower","adm0_upper","ihme_loc_id","lbd_areal","lbd_missing","iso3","adm1_mean","adm1_lower","adm1_upper","iso3_adm1","loc_id_adm1"
"Kilimambogo",1994,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"Nairobi",1996,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"Nairobi",1999,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"Nairobi",1991,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"Nairobi",1992,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"Nairobi",1995,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"Nairobi",1993,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"Nairobi",1994,TRUE,300,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"UON1 - Dandora",1992,TRUE,296,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"UON1 - Dandora",1991,TRUE,304,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"UON1 - Dandora",1993,TRUE,317,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"UON1 - Dandora",1994,TRUE,305,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
"UON1 - Dandora",1999,TRUE,301,"ancss","15-49","15","35",NA,NA,NA,NA,"KEN_35646",0,0,"KEN_35646",NA,NA,NA,NA,NA
